0.322,0.322,0.117,0.139
0.202,0.202,0.078,0.122
0.118,0.118,0.053,0.117
0.052,0.052,0.035,0.112
0.029,0.029,0.033,0.112
0.061,0.061,0.051,0.118
0.133,0.133,0.1,0.141
0.241,0.241,0.165,0.189
0.351,0.351,0.227,0.243
0.422,0.422,0.276,0.278
0.457,0.457,0.297,0.27
0.46,0.46,0.256,0.207
0.425,0.425,0.139,0.111
0.391,0.391,0.081,0.072
0.407,0.407,0.13,0.117
0.484,0.484,0.211,0.181
0.539,0.539,0.207,0.187
0.544,0.544,0.18,0.175
0.479,0.479,0.139,0.152
0.367,0.367,0.102,0.125
0.256,0.256,0.071,0.1
0.168,0.168,0.046,0.076
0.093,0.093,0.027,0.057
0.057,0.057,0.015,0.035
0.08,0.08,0.016,0.016
0.179,0.179,0.04,0.013
0.343,0.343,0.107,0.059
0.477,0.477,0.156,0.155
0.509,0.509,0.296,0.284
0.533,0.533,0.261,0.368
0.599,0.599,0.138,0.368
0.621,0.621,0.059,0.325
0.571,0.571,0.035,0.265
0.514,0.514,0.038,0.22
0.534,0.534,0.061,0.201
0.517,0.517,0.084,0.171
0.425,0.425,0.068,0.105
0.345,0.345,0.059,0.069
0.314,0.314,0.093,0.069
0.359,0.359,0.16,0.076
0.447,0.447,0.244,0.084
0.55,0.55,0.334,0.087
0.651,0.651,0.412,0.089
0.72,0.72,0.451,0.096
0.748,0.748,0.444,0.111
0.739,0.739,0.42,0.133
0.706,0.706,0.408,0.154
0.614,0.614,0.342,0.16
0.45,0.45,0.229,0.157
0.341,0.341,0.148,0.179
0.361,0.361,0.158,0.225
0.459,0.459,0.225,0.245
0.513,0.513,0.27,0.221
0.485,0.485,0.253,0.195
0.397,0.397,0.194,0.183
0.334,0.334,0.155,0.182
0.274,0.274,0.146,0.186
0.196,0.196,0.164,0.192
0.166,0.166,0.205,0.178
0.209,0.209,0.195,0.103
0.307,0.307,0.162,0.06
0.457,0.457,0.22,0.07
0.603,0.603,0.263,0.106
0.687,0.687,0.297,0.148
0.697,0.697,0.35,0.184
0.672,0.672,0.388,0.201
0.672,0.672,0.394,0.201
0.687,0.687,0.375,0.185
0.676,0.676,0.344,0.164
0.642,0.642,0.286,0.146
0.591,0.591,0.193,0.134
0.544,0.544,0.114,0.123
0.49,0.49,0.079,0.133
0.361,0.361,0.068,0.201
0.241,0.241,0.117,0.32
0.219,0.219,0.242,0.422
0.257,0.257,0.352,0.46
0.243,0.243,0.398,0.465
0.264,0.264,0.41,0.459
0.436,0.436,0.376,0.395
0.633,0.633,0.337,0.332
0.767,0.767,0.349,0.28
0.778,0.778,0.362,0.229
0.672,0.672,0.25,0.182
0.481,0.481,0.195,0.27
0.305,0.305,0.134,0.321
0.22,0.22,0.098,0.281
0.193,0.193,0.077,0.23
0.175,0.175,0.066,0.183
0.133,0.133,0.049,0.144
0.076,0.076,0.028,0.12
0.037,0.037,0.015,0.104
0.018,0.018,0.01,0.09
0.017,0.017,0.013,0.078
0.036,0.036,0.019,0.073
0.071,0.071,0.033,0.082
0.123,0.123,0.061,0.097
0.197,0.197,0.117,0.12
0.278,0.278,0.216,0.158
0.358,0.358,0.295,0.183
0.407,0.407,0.32,0.192
0.436,0.436,0.323,0.2
0.449,0.449,0.29,0.208
0.444,0.444,0.259,0.217
0.42,0.42,0.21,0.223
0.428,0.428,0.195,0.227
0.454,0.454,0.182,0.232
0.469,0.469,0.185,0.264
0.522,0.522,0.217,0.277
0.621,0.621,0.302,0.306
0.711,0.711,0.328,0.332
0.744,0.744,0.345,0.295
0.756,0.756,0.41,0.277
0.789,0.789,0.452,0.278
0.812,0.812,0.412,0.278
0.835,0.835,0.31,0.238
0.835,0.835,0.206,0.171
0.826,0.826,0.144,0.101
0.832,0.832,0.145,0.066
0.813,0.813,0.181,0.061
0.763,0.763,0.2,0.073
0.72,0.72,0.21,0.112
0.684,0.684,0.246,0.187
0.663,0.663,0.257,0.261
0.586,0.586,0.23,0.278
0.386,0.386,0.294,0.274
0.337,0.337,0.314,0.3
0.332,0.332,0.332,0.319
0.296,0.296,0.322,0.332
0.285,0.285,0.278,0.332
0.32,0.32,0.252,0.327
0.366,0.366,0.219,0.308
0.422,0.422,0.178,0.278
0.498,0.498,0.153,0.294
0.561,0.561,0.202,0.327
0.605,0.605,0.227,0.432
0.636,0.636,0.211,0.552
0.653,0.653,0.225,0.635
0.686,0.686,0.277,0.661
0.72,0.72,0.3,0.647
0.765,0.765,0.287,0.61
0.827,0.827,0.281,0.552
0.877,0.877,0.251,0.516
0.9,0.9,0.227,0.488
0.906,0.906,0.223,0.459
0.903,0.903,0.242,0.433
0.894,0.894,0.246,0.464
0.88,0.88,0.218,0.432
0.872,0.872,0.213,0.434
0.863,0.863,0.227,0.428
0.844,0.844,0.232,0.435
0.819,0.819,0.231,0.388
0.796,0.796,0.233,0.376
0.756,0.756,0.235,0.343
0.706,0.706,0.226,0.325
0.637,0.637,0.161,0.265
0.581,0.581,0.121,0.27
0.548,0.548,0.117,0.302
0.543,0.543,0.111,0.336
0.556,0.556,0.128,0.381
0.577,0.577,0.159,0.407
0.595,0.595,0.186,0.43
0.615,0.615,0.204,0.466
0.626,0.626,0.221,0.508
0.641,0.641,0.238,0.543
0.648,0.648,0.257,0.559
0.658,0.658,0.28,0.55
0.661,0.661,0.278,0.494
0.666,0.666,0.264,0.432
0.696,0.696,0.302,0.413
0.718,0.718,0.368,0.398
0.72,0.72,0.379,0.379
0.71,0.71,0.344,0.363
0.697,0.697,0.311,0.352
0.674,0.674,0.281,0.346
0.647,0.647,0.261,0.347
0.618,0.618,0.247,0.348
0.594,0.594,0.244,0.351
0.573,0.573,0.231,0.327
0.532,0.532,0.145,0.241
0.496,0.496,0.113,0.267
0.508,0.508,0.115,0.323
0.535,0.535,0.139,0.4
0.589,0.589,0.187,0.457
0.644,0.644,0.233,0.491
0.695,0.695,0.272,0.519
0.719,0.719,0.314,0.536
0.724,0.724,0.355,0.542
0.703,0.703,0.378,0.542
0.645,0.645,0.381,0.541
0.575,0.575,0.374,0.547
0.495,0.495,0.355,0.55
0.421,0.421,0.312,0.525
0.353,0.353,0.303,0.466
0.341,0.341,0.357,0.391
0.358,0.358,0.387,0.346
0.406,0.406,0.38,0.313
0.443,0.443,0.352,0.287
0.422,0.422,0.311,0.275
0.364,0.364,0.27,0.276
0.294,0.294,0.229,0.277
0.238,0.238,0.191,0.284
0.188,0.188,0.152,0.271
0.136,0.136,0.087,0.2
0.101,0.101,0.057,0.245
0.08,0.08,0.069,0.274
0.068,0.068,0.08,0.283
0.06,0.06,0.085,0.28
0.05,0.05,0.085,0.261
0.039,0.039,0.086,0.236
0.03,0.03,0.084,0.215
0.029,0.029,0.08,0.203
0.033,0.033,0.076,0.196
0.039,0.039,0.069,0.183
0.045,0.045,0.063,0.175
0.043,0.043,0.057,0.166
0.036,0.036,0.05,0.14
0.03,0.03,0.051,0.103
0.028,0.028,0.058,0.084
0.026,0.026,0.065,0.05
0.032,0.032,0.079,0.017
0.046,0.046,0.096,0.006
0.059,0.059,0.102,0.017
0.068,0.068,0.103,0.051
0.075,0.075,0.095,0.095
0.072,0.072,0.082,0.137
0.065,0.065,0.074,0.157
0.058,0.058,0.068,0.124
0.058,0.058,0.042,0.084
0.068,0.068,0.026,0.094
0.102,0.102,0.034,0.104
0.151,0.151,0.036,0.128
0.204,0.204,0.039,0.166
0.249,0.249,0.049,0.198
0.307,0.307,0.068,0.224
0.386,0.386,0.091,0.238
0.46,0.46,0.108,0.246
0.493,0.493,0.119,0.259
0.508,0.508,0.123,0.264
0.507,0.507,0.118,0.244
0.48,0.48,0.099,0.218
0.447,0.447,0.089,0.241
0.434,0.434,0.087,0.297
0.444,0.444,0.092,0.319
0.464,0.464,0.107,0.334
0.488,0.488,0.133,0.332
0.552,0.552,0.163,0.337
0.634,0.634,0.201,0.357
0.695,0.695,0.233,0.374
0.721,0.721,0.251,0.393
0.722,0.722,0.25,0.408
0.712,0.712,0.242,0.42
0.701,0.701,0.223,0.4
0.691,0.691,0.272,0.437
0.681,0.681,0.283,0.557
0.666,0.666,0.29,0.605
0.66,0.66,0.293,0.627
0.658,0.658,0.293,0.626
0.663,0.663,0.295,0.605
0.661,0.661,0.302,0.574
0.65,0.65,0.313,0.535
0.64,0.64,0.32,0.499
0.629,0.629,0.323,0.457
0.618,0.618,0.313,0.396
0.61,0.61,0.286,0.305
0.6,0.6,0.257,0.234
0.604,0.604,0.233,0.234
0.618,0.618,0.225,0.253
0.615,0.615,0.214,0.272
0.583,0.583,0.193,0.289
0.541,0.541,0.163,0.289
0.508,0.508,0.133,0.285
0.506,0.506,0.126,0.282
0.532,0.532,0.152,0.278
0.544,0.544,0.187,0.249
0.554,0.554,0.166,0.158
0.578,0.578,0.117,0.141
0.613,0.613,0.19,0.16
0.637,0.637,0.23,0.184
0.645,0.645,0.218,0.212
0.646,0.646,0.197,0.225
0.662,0.662,0.188,0.221
0.653,0.653,0.186,0.209
0.63,0.63,0.185,0.192
0.586,0.586,0.181,0.174
0.52,0.52,0.181,0.158
0.46,0.46,0.192,0.15
0.429,0.429,0.193,0.142
0.413,0.413,0.167,0.12
0.385,0.385,0.148,0.103
0.354,0.354,0.158,0.098
0.3,0.3,0.16,0.099
0.224,0.224,0.149,0.108
0.158,0.158,0.134,0.117
0.125,0.125,0.112,0.118
0.119,0.119,0.08,0.112
0.125,0.125,0.053,0.108
0.133,0.133,0.037,0.114
0.126,0.126,0.031,0.125
0.112,0.112,0.027,0.104
0.093,0.093,0.023,0.085
0.071,0.071,0.031,0.083
0.057,0.057,0.047,0.084
0.058,0.058,0.069,0.088
0.069,0.069,0.086,0.084
0.076,0.076,0.095,0.082
0.08,0.08,0.1,0.086
0.076,0.076,0.102,0.094
0.067,0.067,0.099,0.098
0.054,0.054,0.091,0.09
0.036,0.036,0.081,0.078
0.022,0.022,0.068,0.061
0.013,0.013,0.061,0.044
0.011,0.011,0.084,0.039
0.006,0.006,0.137,0.048
0.003,0.003,0.168,0.06
0.002,0.002,0.162,0.058
0.005,0.005,0.139,0.048
0.017,0.017,0.117,0.039
0.045,0.045,0.1,0.033
0.08,0.08,0.091,0.029
0.111,0.111,0.078,0.027
0.138,0.138,0.068,0.024
0.157,0.157,0.054,0.018
0.154,0.154,0.025,0.012
0.133,0.133,0.009,0.029
0.108,0.108,0.006,0.039
0.091,0.091,0.005,0.034
0.079,0.079,0.006,0.028
0.067,0.067,0.007,0.026
0.045,0.045,0.009,0.033
0.022,0.022,0.008,0.046
0.022,0.022,0.006,0.059
0.051,0.051,0.004,0.07
0.105,0.105,0.004,0.076
0.158,0.158,0.007,0.084
0.204,0.204,0.015,0.099
0.235,0.235,0.041,0.124
0.259,0.259,0.096,0.155
0.27,0.27,0.14,0.167
0.261,0.261,0.156,0.16
0.245,0.245,0.162,0.144
0.231,0.231,0.167,0.124
0.223,0.223,0.166,0.104
0.217,0.217,0.164,0.085
0.203,0.203,0.162,0.068
0.2,0.2,0.157,0.057
0.196,0.196,0.124,0.04
0.179,0.179,0.063,0.019
0.176,0.176,0.035,0.013
0.172,0.172,0.047,0.013
0.168,0.168,0.057,0.014
0.158,0.158,0.062,0.012
0.137,0.137,0.061,0.01
0.116,0.116,0.054,0.008
0.106,0.106,0.044,0.006
0.114,0.114,0.034,0.006
0.14,0.14,0.026,0.009
0.182,0.182,0.026,0.017
0.233,0.233,0.036,0.035
0.29,0.29,0.054,0.076
0.381,0.381,0.122,0.167
0.513,0.513,0.277,0.304
0.607,0.607,0.413,0.404
0.627,0.627,0.444,0.407
0.615,0.615,0.431,0.355
0.59,0.59,0.417,0.313
0.566,0.566,0.407,0.289
0.547,0.547,0.391,0.274
0.556,0.556,0.374,0.265
0.56,0.56,0.346,0.252
0.513,0.513,0.274,0.166
0.462,0.462,0.187,0.089
0.459,0.459,0.153,0.078
0.52,0.52,0.156,0.14
0.602,0.602,0.195,0.166
0.666,0.666,0.233,0.17
0.7,0.7,0.249,0.166
0.706,0.706,0.254,0.152
0.684,0.684,0.256,0.135
0.65,0.65,0.257,0.125
0.626,0.626,0.249,0.127
0.637,0.637,0.248,0.141
0.69,0.69,0.279,0.21
0.774,0.774,0.379,0.343
0.852,0.852,0.505,0.457
0.89,0.89,0.58,0.477
0.9,0.9,0.578,0.438
0.902,0.902,0.558,0.404
0.906,0.906,0.542,0.394
0.911,0.911,0.527,0.37
0.913,0.913,0.515,0.355
0.909,0.909,0.495,0.355
0.903,0.903,0.467,0.368
0.901,0.901,0.413,0.373
0.889,0.889,0.333,0.294
0.885,0.885,0.274,0.21
0.863,0.863,0.259,0.21
0.856,0.856,0.261,0.253
0.864,0.864,0.23,0.294
0.846,0.846,0.167,0.304
0.809,0.809,0.128,0.323
0.772,0.772,0.116,0.305
0.707,0.707,0.08,0.276
0.562,0.562,0.038,0.274
0.41,0.41,0.018,0.291
0.374,0.374,0.013,0.332
0.362,0.362,0.008,0.386
0.362,0.362,0.01,0.405
0.38,0.38,0.025,0.425
0.391,0.391,0.026,0.436
0.388,0.388,0.028,0.414
0.4,0.4,0.061,0.382
0.447,0.447,0.122,0.351
0.497,0.497,0.188,0.327
0.439,0.439,0.243,0.313
0.454,0.454,0.273,0.325
0.541,0.541,0.261,0.358
0.59,0.59,0.22,0.368
0.578,0.578,0.182,0.332
0.566,0.566,0.168,0.382
0.568,0.568,0.169,0.457
0.599,0.599,0.183,0.501
0.633,0.633,0.199,0.551
0.642,0.642,0.21,0.589
0.638,0.638,0.209,0.606
0.644,0.644,0.2,0.6
0.674,0.674,0.179,0.596
0.697,0.697,0.154,0.595
0.715,0.715,0.136,0.604
0.744,0.744,0.156,0.612
0.778,0.778,0.204,0.592
0.799,0.799,0.306,0.507
0.782,0.782,0.437,0.433
0.708,0.708,0.498,0.428
0.656,0.656,0.431,0.431
0.646,0.646,0.37,0.432
0.646,0.646,0.325,0.432
0.639,0.639,0.293,0.431
0.626,0.626,0.278,0.399
0.619,0.619,0.274,0.379
0.601,0.601,0.294,0.397
0.589,0.589,0.323,0.39
0.574,0.574,0.278,0.311
0.569,0.569,0.28,0.302
0.586,0.586,0.305,0.337
0.625,0.625,0.33,0.355
0.692,0.692,0.358,0.382
0.739,0.739,0.376,0.404
0.754,0.754,0.376,0.423
0.757,0.757,0.362,0.448
0.749,0.749,0.343,0.482
0.73,0.73,0.325,0.513
0.7,0.7,0.315,0.531
0.676,0.676,0.325,0.544
0.666,0.666,0.34,0.535
0.672,0.672,0.352,0.469
0.696,0.696,0.399,0.429
0.722,0.722,0.432,0.431
0.707,0.707,0.413,0.425
0.661,0.661,0.386,0.415
0.606,0.606,0.355,0.385
0.556,0.556,0.32,0.368
0.513,0.513,0.296,0.369
0.482,0.482,0.291,0.369
0.466,0.466,0.304,0.37
0.461,0.461,0.311,0.365
0.447,0.447,0.247,0.289
0.411,0.411,0.181,0.278
0.394,0.394,0.271,0.366
0.413,0.413,0.349,0.386
0.462,0.462,0.394,0.376
0.51,0.51,0.4,0.363
0.538,0.538,0.376,0.376
0.566,0.566,0.349,0.408
0.594,0.594,0.336,0.452
0.627,0.627,0.335,0.498
0.654,0.654,0.348,0.535
0.688,0.688,0.38,0.55
0.7,0.7,0.41,0.531
0.672,0.672,0.425,0.449
0.657,0.657,0.413,0.374
0.661,0.661,0.438,0.375
0.642,0.642,0.42,0.368
0.603,0.603,0.388,0.361
0.558,0.558,0.361,0.359
0.513,0.513,0.334,0.362
0.479,0.479,0.316,0.364
0.467,0.467,0.308,0.363
0.481,0.481,0.311,0.359
0.507,0.507,0.314,0.34
0.515,0.515,0.244,0.245
0.495,0.495,0.201,0.194
0.481,0.481,0.222,0.218
0.481,0.481,0.251,0.254
0.498,0.498,0.296,0.266
0.509,0.509,0.319,0.234
0.502,0.502,0.337,0.208
0.476,0.476,0.347,0.22
0.433,0.433,0.32,0.24
0.388,0.388,0.278,0.246
0.346,0.346,0.23,0.225
0.326,0.326,0.167,0.199
0.327,0.327,0.103,0.213
0.342,0.342,0.069,0.247
0.382,0.382,0.085,0.265
0.439,0.439,0.134,0.257
0.472,0.472,0.179,0.227
0.479,0.479,0.192,0.193
0.464,0.464,0.187,0.169
0.428,0.428,0.171,0.169
0.401,0.401,0.171,0.191
0.404,0.404,0.17,0.211
0.402,0.402,0.149,0.245
0.376,0.376,0.141,0.278
0.343,0.343,0.154,0.275
0.302,0.302,0.161,0.251
0.289,0.289,0.163,0.225
0.32,0.32,0.161,0.223
0.355,0.355,0.175,0.283
0.367,0.367,0.171,0.362
0.328,0.328,0.152,0.42
0.302,0.302,0.141,0.462
0.307,0.307,0.14,0.501
0.355,0.355,0.146,0.496
0.432,0.432,0.139,0.447
0.491,0.491,0.101,0.374
0.516,0.516,0.073,0.273
0.517,0.517,0.084,0.192
0.511,0.511,0.097,0.196
0.479,0.479,0.104,0.241
0.456,0.456,0.111,0.285
0.467,0.467,0.134,0.286
0.488,0.488,0.158,0.265
0.498,0.498,0.175,0.239
0.523,0.523,0.18,0.231
0.556,0.556,0.176,0.23
0.566,0.566,0.167,0.221
0.572,0.572,0.159,0.205
0.523,0.523,0.123,0.166
0.441,0.441,0.068,0.106
0.366,0.366,0.047,0.076
0.311,0.311,0.042,0.074
0.28,0.28,0.041,0.08
0.254,0.254,0.035,0.08
0.231,0.231,0.03,0.072
0.189,0.189,0.027,0.066
0.146,0.146,0.028,0.063
0.117,0.117,0.029,0.059
0.093,0.093,0.029,0.051
0.078,0.078,0.028,0.039
0.069,0.069,0.027,0.025
0.06,0.06,0.027,0.013
0.049,0.049,0.024,0.005
0.041,0.041,0.02,0.005
0.037,0.037,0.019,0.012
0.04,0.04,0.022,0.024
0.049,0.049,0.029,0.034
0.059,0.059,0.037,0.038
0.064,0.064,0.046,0.036
0.07,0.07,0.054,0.03
0.076,0.076,0.063,0.021
0.082,0.082,0.074,0.015
0.092,0.092,0.085,0.01
0.094,0.094,0.058,0.005
0.096,0.096,0.048,0.003
0.113,0.113,0.065,0.005
0.128,0.128,0.074,0.012
0.151,0.151,0.087,0.018
0.176,0.176,0.1,0.025
0.202,0.202,0.107,0.029
0.233,0.233,0.112,0.035
0.263,0.263,0.112,0.041
0.281,0.281,0.113,0.047
0.278,0.278,0.123,0.055
0.257,0.257,0.135,0.061
0.226,0.226,0.137,0.073
0.201,0.201,0.152,0.101
0.195,0.195,0.172,0.137
0.197,0.197,0.168,0.169
0.192,0.192,0.149,0.192
0.179,0.179,0.128,0.201
0.162,0.162,0.111,0.203
0.153,0.153,0.099,0.205
0.155,0.155,0.091,0.204
0.16,0.16,0.09,0.2
0.171,0.171,0.096,0.185
0.183,0.183,0.099,0.14
0.161,0.161,0.058,0.091
0.123,0.123,0.054,0.071
0.115,0.115,0.059,0.038
0.134,0.134,0.068,0.023
0.171,0.171,0.078,0.024
0.209,0.209,0.086,0.029
0.25,0.25,0.09,0.033
0.293,0.293,0.092,0.039
0.331,0.331,0.096,0.052
0.367,0.367,0.104,0.069
0.422,0.422,0.115,0.087
0.484,0.484,0.125,0.103
0.538,0.538,0.137,0.126
0.588,0.588,0.189,0.158
0.626,0.626,0.276,0.172
0.644,0.644,0.334,0.178
0.63,0.63,0.326,0.187
0.59,0.59,0.3,0.192
0.539,0.539,0.279,0.189
0.492,0.492,0.261,0.183
0.458,0.458,0.242,0.183
0.447,0.447,0.225,0.186
0.459,0.459,0.214,0.197
0.453,0.453,0.17,0.18
0.419,0.419,0.097,0.133
0.399,0.399,0.087,0.174
0.376,0.376,0.112,0.217
0.361,0.361,0.133,0.231
0.351,0.351,0.135,0.234
0.366,0.366,0.131,0.233
0.415,0.415,0.134,0.228
0.484,0.484,0.145,0.22
0.544,0.544,0.159,0.209
0.583,0.583,0.175,0.198
0.599,0.599,0.19,0.192
0.594,0.594,0.214,0.192
0.586,0.586,0.255,0.187
0.581,0.581,0.285,0.192
0.57,0.57,0.278,0.196
0.557,0.557,0.261,0.174
0.547,0.547,0.242,0.154
0.541,0.541,0.238,0.164
0.525,0.525,0.234,0.196
0.511,0.511,0.243,0.22
0.501,0.501,0.258,0.242
0.485,0.485,0.273,0.261
0.456,0.456,0.275,0.273
0.408,0.408,0.233,0.269
0.356,0.356,0.206,0.273
0.31,0.31,0.251,0.278
0.282,0.282,0.251,0.341
0.287,0.287,0.252,0.353
0.334,0.334,0.26,0.355
0.391,0.391,0.276,0.345
0.43,0.43,0.29,0.344
0.457,0.457,0.294,0.328
0.48,0.48,0.294,0.292
0.496,0.496,0.294,0.236
0.513,0.513,0.295,0.187
0.535,0.535,0.291,0.173
0.556,0.556,0.259,0.184
0.568,0.568,0.229,0.279
0.571,0.571,0.236,0.422
0.557,0.557,0.241,0.457
0.54,0.54,0.237,0.407
0.532,0.532,0.233,0.362
0.544,0.544,0.232,0.325
0.572,0.572,0.231,0.304
0.588,0.588,0.235,0.304
0.59,0.59,0.251,0.312
0.581,0.581,0.249,0.307
0.574,0.574,0.2,0.223
0.579,0.579,0.136,0.164
0.577,0.577,0.157,0.201
0.574,0.574,0.143,0.174
0.585,0.585,0.141,0.161
0.592,0.592,0.142,0.166
0.586,0.586,0.142,0.181
0.571,0.571,0.144,0.202
0.54,0.54,0.141,0.218
0.485,0.485,0.125,0.221
0.408,0.408,0.099,0.208
0.32,0.32,0.068,0.184
0.248,0.248,0.044,0.146
0.225,0.225,0.029,0.112
0.245,0.245,0.019,0.089
0.278,0.278,0.01,0.059
0.296,0.296,0.009,0.028
0.285,0.285,0.023,0.007
0.254,0.254,0.063,0.003
0.228,0.228,0.134,0.013
0.223,0.223,0.211,0.038
0.238,0.238,0.252,0.071
0.263,0.263,0.245,0.102
0.274,0.274,0.218,0.121
0.259,0.259,0.176,0.118
0.214,0.214,0.09,0.076
0.167,0.167,0.047,0.048
0.146,0.146,0.062,0.097
0.155,0.155,0.085,0.119
0.156,0.156,0.099,0.131
0.144,0.144,0.112,0.137
0.134,0.134,0.131,0.145
0.123,0.123,0.141,0.149
0.101,0.101,0.133,0.143
0.074,0.074,0.118,0.131
0.054,0.054,0.099,0.119
0.039,0.039,0.088,0.108
0.032,0.032,0.08,0.106
0.041,0.041,0.114,0.12
0.077,0.077,0.191,0.153
0.139,0.139,0.263,0.185
0.245,0.245,0.323,0.217
0.364,0.364,0.358,0.242
0.44,0.44,0.364,0.261
0.494,0.494,0.351,0.27
0.527,0.527,0.342,0.272
0.544,0.544,0.326,0.264
0.538,0.538,0.308,0.245
0.538,0.538,0.261,0.228
0.532,0.532,0.162,0.175
0.51,0.51,0.109,0.242
0.517,0.517,0.147,0.299
0.531,0.531,0.157,0.291
0.544,0.544,0.164,0.253
0.53,0.53,0.175,0.209
0.519,0.519,0.18,0.173
0.507,0.507,0.179,0.154
0.48,0.48,0.176,0.141
0.445,0.445,0.176,0.128
0.424,0.424,0.169,0.111
0.429,0.429,0.154,0.097
0.459,0.459,0.155,0.111
0.514,0.514,0.201,0.144
0.568,0.568,0.245,0.182
0.586,0.586,0.251,0.213
0.571,0.571,0.241,0.233
0.498,0.498,0.22,0.233
0.395,0.395,0.185,0.211
0.283,0.283,0.152,0.175
0.198,0.198,0.133,0.132
0.163,0.163,0.131,0.092
0.168,0.168,0.144,0.055
0.189,0.189,0.146,0.028
0.202,0.202,0.1,0.013
0.223,0.223,0.071,0.008
0.233,0.233,0.099,0.008
0.227,0.227,0.111,0.015
0.212,0.212,0.103,0.031
0.202,0.202,0.088,0.053
0.203,0.203,0.074,0.074
0.211,0.211,0.061,0.093
0.223,0.223,0.05,0.105
0.231,0.231,0.045,0.112
0.242,0.242,0.047,0.113
0.249,0.249,0.058,0.132
0.249,0.249,0.086,0.179
0.248,0.248,0.134,0.255
0.25,0.25,0.182,0.314
0.246,0.246,0.206,0.337
0.209,0.209,0.201,0.323
0.167,0.167,0.179,0.255
0.133,0.133,0.153,0.199
0.099,0.099,0.114,0.171
0.067,0.067,0.079,0.163
0.041,0.041,0.058,0.155
0.024,0.024,0.043,0.148
0.017,0.017,0.031,0.133
0.017,0.017,0.015,0.1
0.021,0.021,0.007,0.098
0.032,0.032,0.003,0.086
0.047,0.047,0.002,0.065
0.049,0.049,0.002,0.057
0.037,0.037,0.003,0.054
0.027,0.027,0.003,0.044
0.018,0.018,0.004,0.032
0.013,0.013,0.006,0.019
0.012,0.012,0.01,0.009
0.017,0.017,0.013,0.006
0.028,0.028,0.017,0.006
0.045,0.045,0.025,0.008
0.061,0.061,0.045,0.01
0.077,0.077,0.076,0.015
0.095,0.095,0.104,0.027
0.11,0.11,0.124,0.042
0.116,0.116,0.138,0.056
0.121,0.121,0.142,0.068
0.13,0.13,0.134,0.08
0.138,0.138,0.12,0.093
0.142,0.142,0.103,0.103
0.144,0.144,0.082,0.096
0.151,0.151,0.062,0.074
0.153,0.153,0.045,0.041
0.156,0.156,0.046,0.025
0.166,0.166,0.067,0.028
0.179,0.179,0.09,0.047
0.201,0.201,0.112,0.075
0.225,0.225,0.13,0.098
0.249,0.249,0.141,0.113
0.262,0.262,0.151,0.121
0.27,0.27,0.16,0.116
0.269,0.269,0.171,0.101
0.264,0.264,0.179,0.086
0.249,0.249,0.18,0.074
0.219,0.219,0.171,0.061
0.184,0.184,0.175,0.063
0.147,0.147,0.163,0.089
0.108,0.108,0.124,0.143
0.074,0.074,0.083,0.196
0.045,0.045,0.047,0.239
0.03,0.03,0.021,0.261
0.026,0.026,0.01,0.264
0.04,0.04,0.013,0.253
0.089,0.089,0.033,0.232
0.155,0.155,0.068,0.203
0.23,0.23,0.106,0.167
0.284,0.284,0.085,0.094
0.317,0.317,0.063,0.073
0.36,0.36,0.074,0.053
0.384,0.384,0.067,0.038
0.38,0.38,0.073,0.024
0.374,0.374,0.085,0.012
0.371,0.371,0.096,0.006
0.37,0.37,0.102,0.003
0.368,0.368,0.104,0.002
0.367,0.367,0.104,0.003
0.37,0.37,0.104,0.003
0.362,0.362,0.102,0.005
0.334,0.334,0.106,0.007
0.322,0.322,0.135,0.026
0.311,0.311,0.16,0.07
0.306,0.306,0.161,0.125
0.291,0.291,0.134,0.17
0.252,0.252,0.114,0.197
0.235,0.235,0.115,0.211
0.233,0.233,0.117,0.217
0.233,0.233,0.107,0.216
0.236,0.236,0.099,0.203
0.252,0.252,0.086,0.172
0.293,0.293,0.072,0.134
0.334,0.334,0.042,0.088
0.362,0.362,0.061,0.047
0.367,0.367,0.077,0.03
0.355,0.355,0.076,0.025
0.311,0.311,0.073,0.022
0.276,0.276,0.068,0.025
0.257,0.257,0.063,0.031
0.265,0.265,0.068,0.034
0.305,0.305,0.082,0.031
0.335,0.335,0.096,0.026
0.33,0.33,0.105,0.02
0.296,0.296,0.104,0.013
0.252,0.252,0.093,0.008
0.225,0.225,0.101,0.004
0.213,0.213,0.118,0.003
0.204,0.204,0.128,0.004
0.187,0.187,0.125,0.007
0.165,0.165,0.11,0.014
0.155,0.155,0.085,0.024
0.151,0.151,0.062,0.038
0.134,0.134,0.042,0.054
0.098,0.098,0.025,0.068
0.064,0.064,0.013,0.069
0.041,0.041,0.008,0.058
0.024,0.024,0.008,0.034
0.011,0.011,0.01,0.021
0.007,0.007,0.011,0.013
0.008,0.008,0.014,0.011
0.005,0.005,0.021,0.013
0.002,0.002,0.027,0.012
0.003,0.003,0.035,0.009
0.016,0.016,0.045,0.006
0.041,0.041,0.061,0.003
0.078,0.078,0.084,0.002
0.125,0.125,0.107,0.005
0.179,0.179,0.135,0.021
0.264,0.264,0.201,0.07
0.395,0.395,0.302,0.174
0.556,0.556,0.379,0.289
0.68,0.68,0.404,0.352
0.745,0.745,0.419,0.361
0.77,0.77,0.468,0.364
0.794,0.794,0.442,0.376
0.824,0.824,0.432,0.394
0.844,0.844,0.529,0.41
0.857,0.857,0.528,0.424
0.924,0.924,0.566,0.47
