time,unit,fuel,output_up
159,3,Lignite,0.0
159,4,Nuclear,149.6951929999998
159,5,Oil,0.0
159,6,NaturalGas,0.0
159,7,NaturalGas,0.0
159,8,HardCoal,0.0
159,9,HardCoal,0.0
159,10,Lignite,0.0
159,11,Lignite,172.73192385551738
159,12,HardCoal,10.626778340420518
160,1,NaturalGas,0.0
160,2,NaturalGas,0.0
160,3,Lignite,0.0
160,4,Nuclear,89.45787300000009
160,5,Oil,0.0
160,6,NaturalGas,0.0
160,7,NaturalGas,0.0
160,8,HardCoal,0.0
160,9,HardCoal,0.0
160,10,Lignite,0.0
160,11,Lignite,196.41834918741688
160,12,HardCoal,50.62677834042052
161,1,NaturalGas,25.05149304397971
161,2,NaturalGas,0.0
161,3,Lignite,0.0
161,4,Nuclear,0.0
161,5,Oil,0.0
161,6,NaturalGas,30.0
161,7,NaturalGas,0.0
161,8,HardCoal,0.0
161,9,HardCoal,0.0
161,10,Lignite,0.0
161,11,Lignite,179.56978800000053
161,12,HardCoal,90.62677834042051
162,1,NaturalGas,32.21528912158638
162,2,NaturalGas,0.0
162,3,Lignite,0.0
162,4,Nuclear,0.0
162,5,Oil,0.0
162,6,NaturalGas,0.0
162,7,NaturalGas,0.0
162,8,HardCoal,0.0
162,9,HardCoal,0.0
162,10,Lignite,0.0
162,11,Lignite,183.56881399999958
162,12,HardCoal,118.18584040365624
163,1,NaturalGas,0.0
163,2,NaturalGas,0.0
163,3,Lignite,0.0
163,4,Nuclear,57.44738899999993
163,5,Oil,0.0
163,6,NaturalGas,0.0
163,7,NaturalGas,0.0
163,8,HardCoal,0.0
163,9,HardCoal,0.0
163,10,Lignite,0.0
163,11,Lignite,201.5
163,12,HardCoal,80.0008202322189
164,1,NaturalGas,0.0
164,2,NaturalGas,0.0
164,3,Lignite,0.0
164,4,Nuclear,157.05903904368674
164,5,Oil,0.0
164,6,NaturalGas,0.0
164,7,NaturalGas,0.0
164,8,HardCoal,0.0
164,9,HardCoal,0.0
164,10,Lignite,0.0
164,11,Lignite,141.5
164,12,HardCoal,40.00082023221889
165,1,NaturalGas,0.0
165,2,NaturalGas,0.0
165,3,Lignite,0.0
165,4,Nuclear,237.46208200000024
165,5,Oil,0.0
165,6,NaturalGas,0.0
165,7,NaturalGas,0.0
165,8,HardCoal,0.0
165,9,HardCoal,0.0
165,10,Lignite,0.0
165,11,Lignite,97.99287146464512
165,12,HardCoal,0.000820232218889938
166,1,NaturalGas,0.0
166,2,NaturalGas,0.0
166,3,Lignite,0.0
166,4,Nuclear,248.0399110000003
166,5,Oil,0.0
166,6,NaturalGas,0.0
166,7,NaturalGas,0.0
166,8,HardCoal,0.0
166,9,HardCoal,0.0
166,10,Lignite,0.0
166,11,Lignite,83.94849235485373
166,12,HardCoal,0.0
167,1,NaturalGas,0.0
167,2,NaturalGas,0.0
167,3,Lignite,0.0
167,4,Nuclear,299.7044016605722
167,5,Oil,0.0
167,6,NaturalGas,0.0
167,7,NaturalGas,0.0
167,8,HardCoal,0.0
167,9,HardCoal,0.0
167,10,Lignite,0.0
167,11,Lignite,23.948492354853723
167,12,HardCoal,0.0
168,1,NaturalGas,0.0
168,2,NaturalGas,0.0
168,3,Lignite,13.414228999999889
168,4,Nuclear,293.18465746024845
168,5,Oil,0.0
168,6,NaturalGas,0.0
168,7,NaturalGas,0.0
168,8,HardCoal,0.0
168,9,HardCoal,0.0
168,10,Lignite,0.0
168,11,Lignite,0.0
168,12,HardCoal,0.0
